timestamp,frame_number,zone,crowd_count,congestion_level,is_congested
0:00:01,55,Corridor_Zone,3,LOW,0
0:00:01,56,Main_Entrance_Zone,0,LOW,0
0:00:01,56,Corridor_Zone,3,LOW,0
0:00:01,57,Main_Entrance_Zone,0,LOW,0
0:00:01,57,Corridor_Zone,2,LOW,0
0:00:01,58,Main_Entrance_Zone,0,LOW,0
0:00:01,58,Corridor_Zone,2,LOW,0
0:00:01,59,Main_Entrance_Zone,0,LOW,0
0:00:01,59,Corridor_Zone,2,LOW,0
0:00:01,60,Main_Entrance_Zone,0,LOW,0
0:00:01,60,Corridor_Zone,2,LOW,0
0:00:02,61,Main_Entrance_Zone,0,LOW,0
0:00:02,61,Corridor_Zone,2,LOW,0
0:00:02,62,Main_Entrance_Zone,0,LOW,0
0:00:02,62,Corridor_Zone,2,LOW,0
0:00:02,63,Main_Entrance_Zone,0,LOW,0
0:00:02,63,Corridor_Zone,2,LOW,0
0:00:02,64,Main_Entrance_Zone,0,LOW,0
0:00:02,64,Corridor_Zone,2,LOW,0
0:00:02,65,Main_Entrance_Zone,0,LOW,0
0:00:02,65,Corridor_Zone,2,LOW,0
0:00:02,66,Main_Entrance_Zone,0,LOW,0
0:00:02,66,Corridor_Zone,2,LOW,0
0:00:02,67,Main_Entrance_Zone,0,LOW,0
0:00:02,67,Corridor_Zone,2,LOW,0
0:00:02,68,Main_Entrance_Zone,0,LOW,0
0:00:02,68,Corridor_Zone,2,LOW,0
0:00:02,69,Main_Entrance_Zone,0,LOW,0
0:00:02,69,Corridor_Zone,2,LOW,0
0:00:02,70,Main_Entrance_Zone,0,LOW,0
0:00:02,70,Corridor_Zone,2,LOW,0
0:00:02,71,Main_Entrance_Zone,0,LOW,0
0:00:02,71,Corridor_Zone,2,LOW,0
0:00:02,72,Main_Entrance_Zone,0,LOW,0
0:00:02,72,Corridor_Zone,2,LOW,0
0:00:02,73,Main_Entrance_Zone,0,LOW,0
0:00:02,73,Corridor_Zone,2,LOW,0
0:00:02,74,Main_Entrance_Zone,0,LOW,0
0:00:02,74,Corridor_Zone,2,LOW,0
0:00:02,75,Main_Entrance_Zone,0,LOW,0
0:00:02,75,Corridor_Zone,2,LOW,0
0:00:02,76,Main_Entrance_Zone,0,LOW,0
0:00:02,76,Corridor_Zone,2,LOW,0
0:00:02,77,Main_Entrance_Zone,0,LOW,0
0:00:02,77,Corridor_Zone,2,LOW,0
0:00:02,78,Main_Entrance_Zone,0,LOW,0
0:00:02,78,Corridor_Zone,2,LOW,0
0:00:02,79,Main_Entrance_Zone,0,LOW,0
0:00:02,79,Corridor_Zone,2,LOW,0
0:00:02,80,Main_Entrance_Zone,0,LOW,0
0:00:02,80,Corridor_Zone,2,LOW,0
0:00:02,81,Main_Entrance_Zone,0,LOW,0
0:00:02,81,Corridor_Zone,2,LOW,0
0:00:02,82,Main_Entrance_Zone,0,LOW,0
0:00:02,82,Corridor_Zone,2,LOW,0
0:00:02,83,Main_Entrance_Zone,0,LOW,0
0:00:02,83,Corridor_Zone,2,LOW,0
0:00:02,84,Main_Entrance_Zone,1,LOW,0
0:00:02,84,Corridor_Zone,2,LOW,0
0:00:02,85,Main_Entrance_Zone,1,LOW,0
0:00:02,85,Corridor_Zone,2,LOW,0
0:00:02,86,Main_Entrance_Zone,1,LOW,0
0:00:02,86,Corridor_Zone,2,LOW,0
0:00:02,87,Main_Entrance_Zone,1,LOW,0
0:00:02,87,Corridor_Zone,2,LOW,0
0:00:02,88,Main_Entrance_Zone,1,LOW,0
0:00:02,88,Corridor_Zone,2,LOW,0
0:00:02,89,Main_Entrance_Zone,1,LOW,0
0:00:02,89,Corridor_Zone,2,LOW,0
0:00:02,90,Main_Entrance_Zone,1,LOW,0
0:00:02,90,Corridor_Zone,2,LOW,0
0:00:03,91,Main_Entrance_Zone,1,LOW,0
0:00:03,91,Corridor_Zone,2,LOW,0
0:00:03,92,Main_Entrance_Zone,1,LOW,0
0:00:03,92,Corridor_Zone,2,LOW,0
0:00:03,93,Main_Entrance_Zone,1,LOW,0
0:00:03,93,Corridor_Zone,2,LOW,0
0:00:03,94,Main_Entrance_Zone,1,LOW,0
0:00:03,94,Corridor_Zone,2,LOW,0
0:00:03,95,Main_Entrance_Zone,1,LOW,0
0:00:03,95,Corridor_Zone,2,LOW,0
0:00:03,96,Main_Entrance_Zone,1,LOW,0
0:00:03,96,Corridor_Zone,2,LOW,0
0:00:03,97,Main_Entrance_Zone,1,LOW,0
0:00:03,97,Corridor_Zone,2,LOW,0
0:00:03,98,Main_Entrance_Zone,1,LOW,0
0:00:03,98,Corridor_Zone,2,LOW,0
0:00:03,99,Main_Entrance_Zone,1,LOW,0
0:00:03,99,Corridor_Zone,2,LOW,0
0:00:03,100,Main_Entrance_Zone,2,LOW,0
0:00:03,100,Corridor_Zone,2,LOW,0
0:00:03,101,Main_Entrance_Zone,2,LOW,0
0:00:03,101,Corridor_Zone,2,LOW,0
0:00:03,102,Main_Entrance_Zone,2,LOW,0
0:00:03,102,Corridor_Zone,2,LOW,0
0:00:03,103,Main_Entrance_Zone,2,LOW,0
0:00:03,103,Corridor_Zone,2,LOW,0
0:00:03,104,Main_Entrance_Zone,2,LOW,0
0:00:03,104,Corridor_Zone,2,LOW,0
0:00:03,105,Main_Entrance_Zone,2,LOW,0
0:00:03,105,Corridor_Zone,2,LOW,0
0:00:03,106,Main_Entrance_Zone,2,LOW,0
0:00:03,106,Corridor_Zone,2,LOW,0
0:00:03,107,Main_Entrance_Zone,1,LOW,0
0:00:03,107,Corridor_Zone,2,LOW,0
0:00:03,108,Main_Entrance_Zone,1,LOW,0
0:00:03,108,Corridor_Zone,2,LOW,0
0:00:03,109,Main_Entrance_Zone,1,LOW,0
0:00:03,109,Corridor_Zone,2,LOW,0
0:00:03,110,Main_Entrance_Zone,0,LOW,0
0:00:03,110,Corridor_Zone,2,LOW,0
0:00:03,111,Main_Entrance_Zone,1,LOW,0
0:00:03,111,Corridor_Zone,2,LOW,0
0:00:03,112,Main_Entrance_Zone,1,LOW,0
0:00:03,112,Corridor_Zone,2,LOW,0
0:00:03,113,Main_Entrance_Zone,1,LOW,0
0:00:03,113,Corridor_Zone,2,LOW,0
0:00:03,114,Main_Entrance_Zone,1,LOW,0
0:00:03,114,Corridor_Zone,2,LOW,0
0:00:03,115,Main_Entrance_Zone,1,LOW,0
0:00:03,115,Corridor_Zone,2,LOW,0
0:00:03,116,Main_Entrance_Zone,2,LOW,0
0:00:03,116,Corridor_Zone,2,LOW,0
0:00:03,117,Main_Entrance_Zone,1,LOW,0
0:00:03,117,Corridor_Zone,2,LOW,0
0:00:03,118,Main_Entrance_Zone,2,LOW,0
0:00:03,118,Corridor_Zone,2,LOW,0
0:00:03,119,Main_Entrance_Zone,2,LOW,0
0:00:03,119,Corridor_Zone,2,LOW,0
0:00:03,120,Main_Entrance_Zone,1,LOW,0
0:00:03,120,Corridor_Zone,2,LOW,0
0:00:04,121,Main_Entrance_Zone,1,LOW,0
0:00:04,121,Corridor_Zone,2,LOW,0
0:00:04,122,Main_Entrance_Zone,1,LOW,0
0:00:04,122,Corridor_Zone,2,LOW,0
0:00:04,123,Main_Entrance_Zone,1,LOW,0
0:00:04,123,Corridor_Zone,2,LOW,0
0:00:04,124,Main_Entrance_Zone,1,LOW,0
0:00:04,124,Corridor_Zone,2,LOW,0
0:00:04,125,Main_Entrance_Zone,1,LOW,0
0:00:04,125,Corridor_Zone,2,LOW,0
0:00:04,126,Main_Entrance_Zone,1,LOW,0
0:00:04,126,Corridor_Zone,2,LOW,0
0:00:04,127,Main_Entrance_Zone,1,LOW,0
0:00:04,127,Corridor_Zone,2,LOW,0
0:00:04,128,Main_Entrance_Zone,1,LOW,0
0:00:04,128,Corridor_Zone,2,LOW,0
0:00:04,129,Main_Entrance_Zone,1,LOW,0
0:00:04,129,Corridor_Zone,2,LOW,0
0:00:04,130,Main_Entrance_Zone,1,LOW,0
0:00:04,130,Corridor_Zone,2,LOW,0
0:00:04,131,Main_Entrance_Zone,1,LOW,0
0:00:04,131,Corridor_Zone,2,LOW,0
0:00:04,132,Main_Entrance_Zone,1,LOW,0
0:00:04,132,Corridor_Zone,2,LOW,0
0:00:04,133,Main_Entrance_Zone,1,LOW,0
0:00:04,133,Corridor_Zone,2,LOW,0
0:00:04,134,Main_Entrance_Zone,1,LOW,0
0:00:04,134,Corridor_Zone,2,LOW,0
0:00:04,135,Main_Entrance_Zone,1,LOW,0
0:00:04,135,Corridor_Zone,2,LOW,0
0:00:04,136,Main_Entrance_Zone,1,LOW,0
0:00:04,136,Corridor_Zone,2,LOW,0
0:00:04,137,Main_Entrance_Zone,1,LOW,0
0:00:04,137,Corridor_Zone,2,LOW,0
0:00:04,138,Main_Entrance_Zone,1,LOW,0
0:00:04,138,Corridor_Zone,2,LOW,0
0:00:04,139,Main_Entrance_Zone,1,LOW,0
0:00:04,139,Corridor_Zone,2,LOW,0
0:00:04,140,Main_Entrance_Zone,1,LOW,0
0:00:04,140,Corridor_Zone,2,LOW,0
0:00:04,141,Main_Entrance_Zone,1,LOW,0
0:00:04,141,Corridor_Zone,2,LOW,0
0:00:04,142,Main_Entrance_Zone,1,LOW,0
0:00:04,142,Corridor_Zone,2,LOW,0
0:00:04,143,Main_Entrance_Zone,1,LOW,0
0:00:04,143,Corridor_Zone,2,LOW,0
0:00:04,144,Main_Entrance_Zone,1,LOW,0
0:00:04,144,Corridor_Zone,2,LOW,0
0:00:04,145,Main_Entrance_Zone,1,LOW,0
0:00:04,145,Corridor_Zone,2,LOW,0
0:00:04,146,Main_Entrance_Zone,1,LOW,0
0:00:04,146,Corridor_Zone,2,LOW,0
0:00:04,147,Main_Entrance_Zone,1,LOW,0
0:00:04,147,Corridor_Zone,2,LOW,0
0:00:04,148,Main_Entrance_Zone,1,LOW,0
0:00:04,148,Corridor_Zone,2,LOW,0
0:00:04,149,Main_Entrance_Zone,1,LOW,0
0:00:04,149,Corridor_Zone,2,LOW,0
0:00:04,150,Main_Entrance_Zone,1,LOW,0
0:00:04,150,Corridor_Zone,2,LOW,0
0:00:05,151,Main_Entrance_Zone,1,LOW,0
0:00:05,151,Corridor_Zone,2,LOW,0
0:00:05,152,Main_Entrance_Zone,1,LOW,0
0:00:05,152,Corridor_Zone,2,LOW,0
0:00:05,153,Main_Entrance_Zone,1,LOW,0
0:00:05,153,Corridor_Zone,2,LOW,0
0:00:05,154,Main_Entrance_Zone,1,LOW,0
0:00:05,154,Corridor_Zone,2,LOW,0
0:00:05,155,Main_Entrance_Zone,1,LOW,0
0:00:05,155,Corridor_Zone,2,LOW,0
0:00:05,156,Main_Entrance_Zone,1,LOW,0
0:00:05,156,Corridor_Zone,2,LOW,0
0:00:05,157,Main_Entrance_Zone,1,LOW,0
0:00:05,157,Corridor_Zone,2,LOW,0
0:00:05,158,Main_Entrance_Zone,2,LOW,0
0:00:05,158,Corridor_Zone,2,LOW,0
0:00:05,159,Main_Entrance_Zone,2,LOW,0
0:00:05,159,Corridor_Zone,2,LOW,0
0:00:05,160,Main_Entrance_Zone,2,LOW,0
0:00:05,160,Corridor_Zone,2,LOW,0
0:00:05,161,Main_Entrance_Zone,2,LOW,0
0:00:05,161,Corridor_Zone,2,LOW,0
0:00:05,162,Main_Entrance_Zone,2,LOW,0
0:00:05,162,Corridor_Zone,2,LOW,0
0:00:05,163,Main_Entrance_Zone,2,LOW,0
0:00:05,163,Corridor_Zone,2,LOW,0
0:00:05,164,Main_Entrance_Zone,2,LOW,0
0:00:05,164,Corridor_Zone,2,LOW,0
0:00:05,165,Main_Entrance_Zone,2,LOW,0
0:00:05,165,Corridor_Zone,2,LOW,0
0:00:05,166,Main_Entrance_Zone,2,LOW,0
0:00:05,166,Corridor_Zone,2,LOW,0
0:00:05,167,Main_Entrance_Zone,2,LOW,0
0:00:05,167,Corridor_Zone,2,LOW,0
0:00:05,168,Main_Entrance_Zone,2,LOW,0
0:00:05,168,Corridor_Zone,2,LOW,0
0:00:05,169,Main_Entrance_Zone,2,LOW,0
0:00:05,169,Corridor_Zone,2,LOW,0
0:00:05,170,Main_Entrance_Zone,2,LOW,0
0:00:05,170,Corridor_Zone,2,LOW,0
0:00:05,171,Main_Entrance_Zone,2,LOW,0
0:00:05,171,Corridor_Zone,2,LOW,0
0:00:05,172,Main_Entrance_Zone,2,LOW,0
0:00:05,172,Corridor_Zone,2,LOW,0
0:00:05,173,Main_Entrance_Zone,2,LOW,0
0:00:05,173,Corridor_Zone,2,LOW,0
0:00:05,174,Main_Entrance_Zone,2,LOW,0
0:00:05,174,Corridor_Zone,2,LOW,0
0:00:05,175,Main_Entrance_Zone,2,LOW,0
0:00:05,175,Corridor_Zone,2,LOW,0
0:00:05,176,Main_Entrance_Zone,2,LOW,0
0:00:05,176,Corridor_Zone,2,LOW,0
0:00:05,177,Main_Entrance_Zone,2,LOW,0
0:00:05,177,Corridor_Zone,2,LOW,0
0:00:05,178,Main_Entrance_Zone,2,LOW,0
0:00:05,178,Corridor_Zone,2,LOW,0
0:00:05,179,Main_Entrance_Zone,2,LOW,0
0:00:05,179,Corridor_Zone,2,LOW,0
0:00:05,180,Main_Entrance_Zone,2,LOW,0
0:00:05,180,Corridor_Zone,2,LOW,0
0:00:06,181,Main_Entrance_Zone,2,LOW,0
0:00:06,181,Corridor_Zone,2,LOW,0
0:00:06,182,Main_Entrance_Zone,2,LOW,0
0:00:06,182,Corridor_Zone,2,LOW,0
0:00:06,183,Main_Entrance_Zone,2,LOW,0
0:00:06,183,Corridor_Zone,3,LOW,0
0:00:06,184,Main_Entrance_Zone,2,LOW,0
0:00:06,184,Corridor_Zone,3,LOW,0
0:00:06,185,Main_Entrance_Zone,2,LOW,0
0:00:06,185,Corridor_Zone,3,LOW,0
0:00:06,186,Main_Entrance_Zone,2,LOW,0
0:00:06,186,Corridor_Zone,3,LOW,0
0:00:06,187,Main_Entrance_Zone,2,LOW,0
0:00:06,187,Corridor_Zone,3,LOW,0
0:00:06,188,Main_Entrance_Zone,2,LOW,0
0:00:06,188,Corridor_Zone,2,LOW,0
0:00:06,189,Main_Entrance_Zone,2,LOW,0
0:00:06,189,Corridor_Zone,2,LOW,0
0:00:06,190,Main_Entrance_Zone,2,LOW,0
0:00:06,190,Corridor_Zone,2,LOW,0
0:00:06,191,Main_Entrance_Zone,2,LOW,0
0:00:06,191,Corridor_Zone,2,LOW,0
0:00:06,192,Main_Entrance_Zone,2,LOW,0
0:00:06,192,Corridor_Zone,2,LOW,0
0:00:06,193,Main_Entrance_Zone,2,LOW,0
0:00:06,193,Corridor_Zone,2,LOW,0
0:00:06,194,Main_Entrance_Zone,2,LOW,0
0:00:06,194,Corridor_Zone,2,LOW,0
0:00:06,195,Main_Entrance_Zone,2,LOW,0
0:00:06,195,Corridor_Zone,3,LOW,0
0:00:06,196,Main_Entrance_Zone,2,LOW,0
0:00:06,196,Corridor_Zone,3,LOW,0
0:00:06,197,Main_Entrance_Zone,2,LOW,0
0:00:06,197,Corridor_Zone,3,LOW,0
0:00:06,198,Main_Entrance_Zone,2,LOW,0
0:00:06,198,Corridor_Zone,3,LOW,0
0:00:06,199,Main_Entrance_Zone,2,LOW,0
0:00:06,199,Corridor_Zone,3,LOW,0
0:00:06,200,Main_Entrance_Zone,2,LOW,0
0:00:06,200,Corridor_Zone,3,LOW,0
0:00:06,201,Main_Entrance_Zone,2,LOW,0
0:00:06,201,Corridor_Zone,4,LOW,0
0:00:06,202,Main_Entrance_Zone,2,LOW,0
0:00:06,202,Corridor_Zone,3,LOW,0
0:00:06,203,Main_Entrance_Zone,2,LOW,0
0:00:06,203,Corridor_Zone,3,LOW,0
0:00:06,204,Main_Entrance_Zone,3,LOW,0
0:00:06,204,Corridor_Zone,4,LOW,0
0:00:06,205,Main_Entrance_Zone,3,LOW,0
0:00:06,205,Corridor_Zone,3,LOW,0
0:00:06,206,Main_Entrance_Zone,3,LOW,0
0:00:06,206,Corridor_Zone,3,LOW,0
0:00:06,207,Main_Entrance_Zone,3,LOW,0
0:00:06,207,Corridor_Zone,2,LOW,0
0:00:06,208,Main_Entrance_Zone,3,LOW,0
0:00:06,208,Corridor_Zone,2,LOW,0
0:00:06,209,Main_Entrance_Zone,3,LOW,0
0:00:06,209,Corridor_Zone,2,LOW,0
0:00:06,210,Main_Entrance_Zone,3,LOW,0
0:00:06,210,Corridor_Zone,3,LOW,0
0:00:07,211,Main_Entrance_Zone,3,LOW,0
0:00:07,211,Corridor_Zone,3,LOW,0
0:00:07,212,Main_Entrance_Zone,3,LOW,0
0:00:07,212,Corridor_Zone,4,LOW,0
0:00:07,213,Main_Entrance_Zone,3,LOW,0
0:00:07,213,Corridor_Zone,3,LOW,0
0:00:07,214,Main_Entrance_Zone,3,LOW,0
0:00:07,214,Corridor_Zone,3,LOW,0
0:00:07,215,Main_Entrance_Zone,3,LOW,0
0:00:07,215,Corridor_Zone,3,LOW,0
0:00:07,216,Main_Entrance_Zone,3,LOW,0
0:00:07,216,Corridor_Zone,3,LOW,0
0:00:07,217,Main_Entrance_Zone,3,LOW,0
0:00:07,217,Corridor_Zone,4,LOW,0
0:00:07,218,Main_Entrance_Zone,3,LOW,0
0:00:07,218,Corridor_Zone,4,LOW,0
0:00:07,219,Main_Entrance_Zone,3,LOW,0
0:00:07,219,Corridor_Zone,4,LOW,0
0:00:07,220,Main_Entrance_Zone,3,LOW,0
0:00:07,220,Corridor_Zone,3,LOW,0
0:00:07,221,Main_Entrance_Zone,3,LOW,0
0:00:07,221,Corridor_Zone,2,LOW,0
0:00:07,222,Main_Entrance_Zone,3,LOW,0
0:00:07,222,Corridor_Zone,2,LOW,0
0:00:07,223,Main_Entrance_Zone,3,LOW,0
0:00:07,223,Corridor_Zone,2,LOW,0
0:00:07,224,Main_Entrance_Zone,3,LOW,0
0:00:07,224,Corridor_Zone,2,LOW,0
0:00:07,225,Main_Entrance_Zone,3,LOW,0
0:00:07,225,Corridor_Zone,2,LOW,0
0:00:07,226,Main_Entrance_Zone,3,LOW,0
0:00:07,226,Corridor_Zone,2,LOW,0
0:00:07,227,Main_Entrance_Zone,3,LOW,0
0:00:07,227,Corridor_Zone,2,LOW,0
0:00:07,228,Main_Entrance_Zone,3,LOW,0
0:00:07,228,Corridor_Zone,2,LOW,0
0:00:07,229,Main_Entrance_Zone,6,MODERATE,0
0:00:07,229,Corridor_Zone,2,LOW,0
0:00:07,230,Main_Entrance_Zone,7,MODERATE,0
0:00:07,230,Corridor_Zone,2,LOW,0
0:00:07,231,Main_Entrance_Zone,3,LOW,0
0:00:07,231,Corridor_Zone,3,LOW,0
0:00:07,232,Main_Entrance_Zone,3,LOW,0
0:00:07,232,Corridor_Zone,3,LOW,0
0:00:07,233,Main_Entrance_Zone,3,LOW,0
0:00:07,233,Corridor_Zone,2,LOW,0
0:00:07,234,Main_Entrance_Zone,4,LOW,0
0:00:07,234,Corridor_Zone,2,LOW,0
0:00:07,235,Main_Entrance_Zone,5,MODERATE,0
0:00:07,235,Corridor_Zone,2,LOW,0
0:00:07,236,Main_Entrance_Zone,4,LOW,0
0:00:07,236,Corridor_Zone,2,LOW,0
0:00:07,237,Main_Entrance_Zone,5,MODERATE,0
0:00:07,237,Corridor_Zone,3,LOW,0
0:00:07,238,Main_Entrance_Zone,4,LOW,0
0:00:07,238,Corridor_Zone,3,LOW,0
0:00:07,239,Main_Entrance_Zone,4,LOW,0
0:00:07,239,Corridor_Zone,2,LOW,0
0:00:07,240,Main_Entrance_Zone,5,MODERATE,0
0:00:07,240,Corridor_Zone,3,LOW,0
0:00:08,241,Main_Entrance_Zone,3,LOW,0
0:00:08,241,Corridor_Zone,3,LOW,0
0:00:08,242,Main_Entrance_Zone,3,LOW,0
0:00:08,242,Corridor_Zone,2,LOW,0
0:00:08,243,Main_Entrance_Zone,3,LOW,0
0:00:08,243,Corridor_Zone,2,LOW,0
0:00:08,244,Main_Entrance_Zone,3,LOW,0
0:00:08,244,Corridor_Zone,2,LOW,0
0:00:08,245,Main_Entrance_Zone,4,LOW,0
0:00:08,245,Corridor_Zone,2,LOW,0
0:00:08,246,Main_Entrance_Zone,4,LOW,0
0:00:08,246,Corridor_Zone,2,LOW,0
0:00:08,247,Main_Entrance_Zone,5,MODERATE,0
0:00:08,247,Corridor_Zone,2,LOW,0
0:00:08,248,Main_Entrance_Zone,5,MODERATE,0
0:00:08,248,Corridor_Zone,2,LOW,0
0:00:08,249,Main_Entrance_Zone,5,MODERATE,0
0:00:08,249,Corridor_Zone,2,LOW,0
0:00:08,250,Main_Entrance_Zone,5,MODERATE,0
0:00:08,250,Corridor_Zone,3,LOW,0
0:00:08,251,Main_Entrance_Zone,5,MODERATE,0
0:00:08,251,Corridor_Zone,2,LOW,0
0:00:08,252,Main_Entrance_Zone,5,MODERATE,0
0:00:08,252,Corridor_Zone,2,LOW,0
0:00:08,253,Main_Entrance_Zone,5,MODERATE,0
0:00:08,253,Corridor_Zone,3,LOW,0
0:00:08,254,Main_Entrance_Zone,5,MODERATE,0
0:00:08,254,Corridor_Zone,2,LOW,0
0:00:08,255,Main_Entrance_Zone,5,MODERATE,0
0:00:08,255,Corridor_Zone,3,LOW,0
0:00:08,256,Main_Entrance_Zone,4,LOW,0
0:00:08,256,Corridor_Zone,3,LOW,0
0:00:08,257,Main_Entrance_Zone,4,LOW,0
0:00:08,257,Corridor_Zone,3,LOW,0
0:00:08,258,Main_Entrance_Zone,4,LOW,0
0:00:08,258,Corridor_Zone,3,LOW,0
0:00:08,259,Main_Entrance_Zone,4,LOW,0
0:00:08,259,Corridor_Zone,2,LOW,0
0:00:08,260,Main_Entrance_Zone,4,LOW,0
0:00:08,260,Corridor_Zone,3,LOW,0
0:00:08,261,Main_Entrance_Zone,4,LOW,0
0:00:08,261,Corridor_Zone,3,LOW,0
